purchase_date,total_sales_forecast,total_sales_lower_bound,total_sales_upper_bound,trend_component,weekly,combined_holiday_effect
2017-08-25,20278.742382800665,9476.185081886619,30930.16912157371,19923.619886653472,355.1224961471939,0.0
2017-08-26,15117.698688882108,4530.190017550425,26178.69356634788,19989.965404585608,-4872.266715703498,0.0
2017-08-27,15979.430541860911,5353.729520052466,26487.32464543403,20056.310922517743,-4076.8803806568317,0.0
2017-08-28,23660.141059078018,12685.535365233343,34313.91431331268,20122.65644044988,3537.484618628139,0.0
2017-08-29,22645.863387975354,12727.60763339846,33273.00792386929,20189.001958382007,2456.8614295933485,0.0
2017-08-30,21904.573918276303,12234.1052866609,32263.155627488944,20255.347476314142,1649.2264419621595,0.0
2017-08-31,21272.145104269035,10809.293153417402,31466.744037814224,20321.692994246278,950.4521100227586,0.0
2017-09-01,20743.161008327075,10255.33868328499,31416.212515968087,20388.038512178406,355.12249614866863,0.0
2017-09-02,15582.117314399566,5681.313657621393,25830.972572742394,20454.38403011054,-4872.2667157109745,0.0
2017-09-03,16443.849167388802,6503.077608987224,27822.20839262702,20520.729548042676,-4076.880380653875,0.0
2017-09-04,24124.559684603613,13546.14102171604,34420.80480977416,20587.075065974805,3537.4846186288096,0.0
2017-09-05,23110.28201350289,13040.019760970514,33211.54003868042,20653.42058390694,2456.861429595947,0.0
2017-09-06,22368.99254379935,11540.876167096856,31978.924181154205,20719.76610183907,1649.2264419602811,0.0
2017-09-07,16740.66621214509,6563.490193524183,27034.9266068952,20786.116372320455,950.4521100246336,-4995.9022702
2017-09-08,21207.589138945747,11350.377674421446,30637.475541155432,20852.466642801846,355.1224961438991,0.0
2017-09-09,16046.55019756478,5624.59393229444,26509.097464270184,20918.81691328323,-4872.26671571845,0.0
2017-09-10,16908.28680310764,6124.57164770484,27132.41415164821,20985.167183764617,-4076.8803806569767,0.0
2017-09-11,24589.002072869695,14599.486534636275,34745.47923408199,21051.517454246004,3537.4846186236905,0.0
2017-09-12,23574.72915432191,12931.636985691151,33866.726741790386,21117.86772472739,2456.8614295945176,0.0
2017-09-13,22833.444437170085,12611.679409911372,33313.577847229426,21184.217995208775,1649.2264419613107,0.0
2017-09-14,22201.02037571667,12485.39360353411,32108.91875321096,21250.568265690163,950.4521100265089,0.0
2017-09-15,21672.041032316924,11030.161263498443,32000.702628580402,21316.91853617155,355.12249614537404,0.0
2017-09-16,16511.002090953385,5283.29970011458,27026.53589975135,21383.268806652937,-4872.26671569955,0.0
2017-09-17,17372.73869647472,7221.094614441298,27848.009174130642,21449.619077134324,-4076.8803806596047,0.0
2017-09-18,25053.453966243567,14494.525641596478,34820.943857762664,21515.969347615708,3537.4846186278596,0.0
2017-09-19,24039.181047689464,14403.111480611557,34364.790341771455,21582.319618097095,2456.8614295923676,0.0
2017-09-20,23297.896330538624,13327.601404402383,32758.50676205915,21648.669888578486,1649.2264419601381,0.0
2017-09-21,22665.472269081336,12334.08879414327,33372.384427193065,21715.020159059866,950.4521100214715,0.0
2017-09-22,22136.492925691076,12093.237140614201,32743.549083581514,21781.370429541254,355.1224961498239,0.0
2017-09-23,16975.453984315616,6291.638888602506,28139.056084060612,21847.720700022644,-4872.266715707027,0.0
2017-09-24,17837.19058985297,7421.882018463076,28126.309022154655,21914.07097050403,-4076.880380651061,0.0
2017-09-25,25517.905859617444,15071.496185056805,35095.001733960635,21980.421240985415,3537.48461863203,0.0
2017-09-26,24503.6329485836,13884.702186024886,34160.066989457264,22046.771518992664,2456.861429590937,0.0
2017-09-27,23762.348238962924,12846.813716281675,34468.439632628724,22113.12179699991,1649.2264419630162,0.0
2017-09-28,23129.924185035186,12805.967744696532,33589.14544711085,22179.472075007154,950.4521100280342,0.0
2017-09-29,22600.94484915945,12073.206724708252,32687.65132187127,22245.822353014395,355.12249614505464,0.0
2017-09-30,17439.905915320272,6233.408834733638,28073.248508823563,22312.172631021644,-4872.266715701371,0.0
2017-10-01,18301.642528380784,8012.545134174311,28340.7858727703,22378.52290902889,-4076.880380648104,0.0
2017-10-02,25982.357805659547,16304.058916365828,36899.55921482499,22444.873187036137,3537.4846186234113,0.0
2017-10-03,24968.084894642387,15302.245570144976,35298.14900236095,22511.22346504338,2456.861429599007,0.0
2017-10-04,24226.80018501467,13491.496267541517,35363.49245505319,22577.573743050623,1649.2264419640446,0.0
2017-10-05,23594.376131083092,13555.152993564408,33995.82248195754,22643.924021057872,950.4521100252216,0.0
2017-10-06,23065.396795205397,12904.929983183976,33103.63187392114,22710.274299065113,355.12249614028457,0.0
2017-10-07,17904.357861370132,7682.301713810673,28906.351574485685,22776.624577072358,-4872.266715702225,0.0
2017-10-08,18766.094474428395,8970.447498796226,28992.050572149958,22842.974855079603,-4076.8803806512065,0.0
2017-10-09,26446.809751717934,15736.094113456855,37631.093621552456,22909.32513308685,3537.4846186310806,0.0
2017-10-10,25432.536840690955,15272.293002769893,36328.858015224265,22975.675411094096,2456.861429596857,0.0
2017-10-11,24691.25213106201,13656.713818651198,34904.75478184398,23042.02568910134,1649.2264419606706,0.0
2017-10-12,18195.022694515683,7938.881019280914,29132.74777574352,23108.375967108586,950.4521100270971,-5863.80538262
2017-10-13,23529.848741266815,13494.967132516751,34157.96105266024,23174.726245115835,355.12249615097994,0.0
2017-10-14,18368.80980741994,7923.959329010008,29642.010031101916,23241.076523123076,-4872.266715703136,0.0
2017-10-15,19230.546420487663,8911.056730919094,29388.984569903274,23307.426801130325,-4076.880380642663,0.0
2017-10-16,26911.2616921866,16226.367580931203,37422.34666531816,23373.777073554847,3537.484618631752,0.0
2017-10-17,25896.988775574075,14909.246293534667,36313.58268763474,23440.12734597937,2456.8614295947054,0.0
2017-10-18,25155.704060367447,13866.085096749264,35895.465626009085,23506.477618403896,1649.2264419635485,0.0
2017-10-19,24523.28000085047,13691.413989394987,34505.529108230374,23572.827890828412,950.4521100220594,0.0
2017-10-20,23994.300659402124,13572.252352390844,35081.16237532748,23639.17816325294,355.1224961491847,0.0
2017-10-21,18833.261719973416,8261.207745345155,29004.93240359057,23705.52843567746,-4872.266715704045,0.0
2017-10-22,19694.9983274567,9920.667525081133,30187.868164389194,23771.878708101987,-4076.88038064529,0.0
2017-10-23,27375.713599162427,16012.306433339223,38176.56532844272,23838.228980526506,3537.4846186359214,0.0
2017-10-24,26361.440682549775,15853.967286457282,36745.30216762559,23904.57925295103,2456.8614295987454,0.0
2017-10-25,25620.15596733793,15281.473002580069,35712.38561018606,23970.929525375555,1649.226441962376,0.0
2017-10-26,24987.731907819325,14647.775656188966,36051.65444167084,24037.279797800078,950.452110019247,0.0
2017-10-27,24458.752566375257,13758.2559457714,34466.96305713728,24103.630070224597,355.12249615066,0.0
2017-10-28,19297.71362694416,8719.753216363557,29530.498756594796,24169.98034264912,-4872.266715704956,0.0
2017-10-29,20159.450234425254,9884.586210662179,31042.173088522668,24236.330615073646,-4076.880380648393,0.0
2017-10-30,27840.16550611968,17466.883947925067,38397.366038347915,24302.68088749817,3537.4846186215127,0.0
2017-10-31,26825.892589519284,16455.38509754384,37732.939333638955,24369.031159922688,2456.861429596595,0.0
2017-11-01,26084.607874308418,16135.421126597133,36487.12037829668,24435.381432347214,1649.2264419612031,0.0
2017-11-02,20855.51727321755,9992.638136140558,31594.939102177028,24501.731704771737,950.4521100258095,-4596.66654158
2017-11-03,24923.204473345126,14369.883432271423,35050.07249156416,24568.08197719626,355.1224961488653,0.0
2017-11-04,19762.16551760306,9762.037528033059,29737.403567993453,24634.43223330887,-4872.266715705809,0.0
2017-11-05,20623.902108776056,10019.394728988122,32071.907061672286,24700.78248942149,-4076.8803806454357,0.0
2017-11-06,28304.617364159792,17942.76132884323,38939.86201980231,24767.13274553411,3537.484618625683,0.0
2017-11-07,27290.344431241894,17310.83450532004,38098.95984100269,24833.483001646728,2456.8614295951656,0.0
2017-11-08,26549.059699719375,16319.06318600744,37431.4792719654,24899.833257759343,1649.2264419600313,0.0
2017-11-09,25916.63562389273,15391.109930596082,36402.13221768422,24966.183513871958,950.452110020772,0.0
2017-11-10,25387.656266134916,14918.835928090662,36047.674754233034,25032.533769984577,355.1224961503406,0.0
2017-11-11,20226.61731039048,9692.977703321061,30495.483340506544,25098.8840260972,-4872.26671570672,0.0
2017-11-12,21088.353901567334,11362.730776502849,31423.477718248396,25165.23428220981,-4076.880380642478,0.0
2017-11-13,28769.069156952286,18380.619242461464,39938.31743121467,25231.584538322433,3537.4846186298523,0.0
2017-11-14,27754.796224032816,16943.617442595536,38405.29320311925,25297.934794435052,2456.861429597765,0.0
2017-11-15,22568.653397770577,11544.526155557043,31966.555479718736,25364.285050547667,1649.226441962909,-4444.85809474
2017-11-16,26381.08741668539,15684.751530450263,37035.697494230066,25430.635306660282,950.4521100251093,0.0
2017-11-17,25852.10805891847,15485.39100980956,36800.288443586556,25496.9855627729,355.12249614557066,0.0
2017-11-18,20691.069103171325,10652.94093735737,31240.153894024024,25563.33581888552,-4872.266715714195,0.0
2017-11-19,21552.80569435862,10857.27746869029,32451.461028195983,25629.68607499814,-4076.8803806395204,0.0
2017-11-20,29233.520949735484,18610.887669166936,38787.03657673676,25696.03633111075,3537.4846186247332,0.0
2017-11-21,28219.248016819703,18255.189789678836,38031.90851751298,25762.38658722337,2456.8614295963334,0.0
2017-11-22,27477.963285297723,17490.40474091342,38111.09671363262,25828.736843335988,1649.226441961736,0.0
2017-11-23,26845.539209470902,16785.199574517246,37724.18902645052,25895.087099448607,950.4521100222971,0.0
2017-11-24,26303.722380373685,15592.270324110284,36160.51714910435,25948.599884232885,355.12249614080054,0.0
2017-11-25,21129.845953315256,10707.727169282458,32190.13603536741,26002.112669017173,-4872.266715701919,0.0
2017-11-26,21978.74507315884,11601.670782008021,33182.39120688202,26055.625453801462,-4076.880380642623,0.0
2017-11-27,29646.622857211154,19641.448389577978,40032.82233873155,26109.13823858575,3537.4846186254044,0.0
2017-11-28,28619.51245296422,18273.38321640331,39062.11111213275,26162.651023370036,2456.8614295941843,0.0
2017-11-29,27865.390250117085,16947.236785690417,38354.07928387211,26216.16380815432,1649.2264419627647,0.0
2017-11-30,27220.128702960556,16551.912531567115,37409.524330889915,26269.67659293861,950.4521100219466,0.0
2017-12-01,26678.311873868148,16268.66874826592,37552.314675113455,26323.189377722898,355.12249614525103,0.0
2017-12-02,21504.435446797786,10789.87782978095,31228.67063976263,26376.70216250718,-4872.266715709394,0.0
2017-12-03,22353.334566634567,12013.418944469215,32289.765774748364,26430.214947291464,-4076.880380656897,0.0
2017-12-04,30021.212350701826,20229.521909683146,40051.794653595636,26483.727732075753,3537.4846186260743,0.0
2017-12-05,28994.101946452076,18644.498274547797,39832.45470657968,26537.24051686004,2456.861429592034,0.0
2017-12-06,28239.979743605567,18393.674630972368,38444.21441697634,26590.753301644327,1649.2264419612404,0.0
2017-12-07,27594.718196452435,17652.84924586186,37437.259208399366,26644.26608642861,950.4521100238219,0.0
2017-12-08,27052.901367359627,16722.300215831492,36615.74157146431,26697.7788712129,355.12249614672606,0.0
2017-12-09,21879.024940286887,10564.788798402433,31599.73404948189,26751.29165599719,-4872.266715710303,0.0
2017-12-10,22727.92406013312,12045.25897622308,33275.84452633698,26804.80444078147,-4076.880380648354,0.0
2017-12-11,30395.80184418671,19921.580037963067,40780.10674683763,26858.317225565756,3537.484618620955,0.0
2017-12-12,29368.6914399454,19525.239661703003,40587.142612128635,26911.830010350048,2456.8614295953535,0.0
2017-12-13,28609.368849949296,19296.906808371405,39461.56104552778,26960.14240798738,1649.2264419619164,0.0
2017-12-14,27958.9069156504,17541.26486568559,38457.47671880362,27008.454805624704,950.4521100256969,0.0
2017-12-15,27411.889699410236,17162.19955075211,37856.54012993342,27056.767203262036,355.12249614820144,0.0
2017-12-16,22232.812885188156,11386.726498869224,32884.55184619907,27105.079600899368,-4872.266715711214,0.0
2017-12-17,23076.511617874068,12569.398234943037,33616.91663705487,27153.391998536696,-4076.880380662627,0.0
2017-12-18,30739.18901479915,20272.977342288807,40868.4658442781,27201.704396174024,3537.4846186251257,0.0
2017-12-19,29706.878223405278,19401.866473493294,39597.35860424327,27250.016793811355,2456.8614295939237,0.0
2017-12-20,28947.555633409433,19135.514574146633,39832.8750050021,27298.329191448687,1649.2264419607438,0.0
2017-12-21,28297.093699108904,18280.048989738727,38497.31590666303,27346.64158908602,950.4521100228848,0.0
2017-12-22,27750.076482875993,17074.015946101757,37761.48460042634,27394.953986723343,355.122496152651,0.0
2017-12-23,22570.99966865517,12132.04012373676,32419.28088768192,27443.266384360675,-4872.266715705503,0.0
2017-12-24,23414.69840134392,12394.943365503843,33841.97673286491,27491.578781998007,-4076.8803806540845,0.0
2017-12-25,9720.275860664631,-1733.7759824163743,20075.828454603456,27539.891179635335,3537.4846186292957,-21357.099937599996
2017-12-26,30045.065006865156,19434.747442436194,40589.81247315172,27588.203577272663,2456.8614295924936,0.0
2017-12-27,29285.742416873618,19460.158778426725,39833.87543569635,27636.515974909995,1649.2264419636215,0.0
2017-12-28,28635.280482574544,18724.20531977369,39007.22969512961,27684.828372547323,950.452110027222,0.0
2017-12-29,28088.263266332535,17930.11327495689,38038.70539821063,27733.140770184655,355.1224961478815,0.0
2017-12-30,22909.186452122194,12948.111859113786,33582.1651481439,27781.453167821986,-4872.266715699791,0.0
2017-12-31,23752.885184808187,12673.58596651061,34043.27363923337,27829.765565459315,-4076.880380651127,0.0
2018-01-01,6769.180660326612,-4017.344737230401,17269.58520377329,27878.077963096646,3537.4846186299656,-24646.3819214
2018-01-02,30383.251667467426,19770.63913289217,40775.84403712265,27926.390237871612,2456.8614295958128,0.0
2018-01-03,29623.92895460902,19642.448444179114,39517.10103457509,27974.70251264657,1649.2264419624491,0.0
2018-01-04,28973.466897445946,18384.70506268095,40093.58048661121,28023.014787421536,950.4521100244101,0.0
2018-01-05,28426.449558339613,18333.269617139184,38792.78661403291,28071.327062196502,355.1224961431122,0.0
2018-01-06,23247.372621270766,12857.02286949188,33952.80094641201,28119.639336971468,-4872.266715700701,0.0
2018-01-07,24091.071231092195,13471.062474854843,34268.745857150396,28167.951611746426,-4076.8803806542296,0.0
2018-01-08,31753.74850514974,21651.80308569496,42053.07913984254,28216.263886521392,3537.484618628346,0.0
2018-01-09,30721.437590890022,20157.863010673605,40566.1737954284,28264.576161296358,2456.8614295936627,0.0
2018-01-10,29962.1148780326,19496.15419682241,40094.42712422874,28312.888436071324,1649.2264419612761,0.0
2018-01-11,29311.65282087257,18778.595937229948,39220.630991316895,28361.200710846282,950.4521100262851,0.0
2018-01-12,28764.635481765836,17875.98611824488,39764.30881448617,28409.512985621248,355.12249614458733,0.0
2018-01-13,23585.558544694664,12926.682340862279,34127.45979852791,28457.825260396217,-4872.266715701555,0.0
2018-01-14,24429.257154519913,14428.780577579164,34536.887738946825,28506.137535171183,-4076.880380651271,0.0
2018-01-15,32091.934428575158,21319.75545621363,41912.8518315247,28554.44980994614,3537.484618629017,0.0
2018-01-16,31059.62351431737,20478.8672014733,41542.53087068496,28602.762084721107,2456.8614295962616,0.0
2018-01-17,30300.30080145618,19593.045533917408,40622.09194289631,28651.074359496073,1649.2264419601036,0.0
2018-01-18,29649.838744292283,19573.987492371525,40139.06684183151,28699.386634271035,950.4521100212474,0.0
2018-01-19,29102.821405188788,18064.763777607513,39238.532338553036,28747.698909045997,355.12249614279216,0.0
2018-01-20,23923.744468125064,14080.572828948067,34681.0256040707,28796.011183820963,-4872.2667156959,0.0
2018-01-21,24763.853378959226,14362.08843287957,35226.08471134296,28840.73375960754,-4076.880380648314,0.0
2018-01-22,32422.940954027305,22133.21004518445,41868.85881414485,28885.45633539412,3537.4846186331865,0.0
2018-01-23,31387.040340780994,21797.83000046841,41168.55365085854,28930.178911180694,2456.861429600301,0.0
2018-01-24,30624.127928930255,20067.835018995098,40832.48839468974,28974.901486967272,1649.2264419629817,0.0
2018-01-25,29970.07617277697,18820.345820641134,41086.750788922145,29019.62406275385,950.4521100231227,0.0
2018-01-26,29419.46913469391,19325.243555316054,39682.07959771996,29064.346638540424,355.1224961534872,0.0
2018-01-27,24236.802498623623,13719.345984717864,33940.26013373755,29109.069214327,-4872.266715703375,0.0
2018-01-28,25076.911409468223,14587.380998310879,35402.48446443617,29153.791790113577,-4076.880380645356,0.0
2018-01-29,32735.998984524722,22510.219242648396,43798.670188004835,29198.514365900155,3537.484618624567,0.0
2018-01-30,31700.098371284887,20933.13320015542,41924.5541578536,29243.236941686733,2456.861429598152,0.0
2018-01-31,30937.185959432918,20320.201706127697,42638.334720969324,29287.95951747331,1649.2264419596077,0.0
2018-02-01,30283.134203284888,19992.697745992264,41186.08189844772,29332.68209325989,950.4521100249978,0.0
2018-02-02,29732.527165188938,19433.86217420159,39694.3871286105,29377.404669046464,355.12249614247287,0.0
2018-02-03,24549.86052912881,14163.77267827491,34225.568451115454,29422.127244833042,-4872.266715704229,0.0
2018-02-04,25389.969439971163,14283.590883740375,34996.473557083744,29466.84982061962,-4076.8803806484584,0.0
2018-02-05,33049.05701503494,22197.178776392553,43620.87243637477,29511.572396406198,3537.4846186287377,0.0
2018-02-06,32013.156401789496,21540.700561934616,42892.78202618583,29556.294972192776,2456.861429596721,0.0
2018-02-07,31250.24398993999,20976.799672493875,41355.77788871485,29601.017547979354,1649.2264419606365,0.0
2018-02-08,30596.1922337928,20951.126913044645,41418.726499471195,29645.74012376593,950.4521100268728,0.0
2018-02-09,30045.585195705673,19807.701374986857,40184.03788614014,29690.462699552507,355.12249615316784,0.0
2018-02-10,24856.915670467883,14281.86585922178,35448.70406473296,29729.182386173023,-4872.266715705138,0.0
2018-02-11,25691.021692142454,15426.447048823818,35669.338634328706,29767.902072793542,-4076.8803806510873,0.0
2018-02-12,33344.10637804118,23127.386477557888,43740.87820210831,29806.621759414058,3537.4846186271184,0.0
2018-02-13,32302.202875628427,22258.507237423775,41983.23714106909,29845.341446034578,2456.8614295938505,0.0
2018-02-14,31533.28757461861,21639.11593986889,41812.82574428031,29884.061132655097,1649.226441963514,0.0
2018-02-15,30873.23292929745,20539.43431026465,40699.71786301822,29922.780819275613,950.4521100218357,0.0
2018-02-16,30316.62300204453,20483.73096038448,40596.731573348814,29961.500505896132,355.1224961483978,0.0
2018-02-17,25127.953476804036,15596.939295595983,36060.673812271285,30000.22019251665,-4872.266715712613,0.0
2018-02-18,25962.059498494622,16077.2227180067,35766.26702674655,30038.939879137168,-4076.880380642544,0.0
2018-02-19,33615.14418437968,23149.20625301855,43906.105380909576,30077.659565757684,3537.4846186219984,0.0
2018-02-20,32573.240681976094,23184.260462133563,43186.796769545654,30116.379252378203,2456.86142959789,0.0
2018-02-21,31804.325380961065,21766.05218450256,41942.12241686556,30155.098938998723,1649.2264419623416,0.0
2018-02-22,31144.270735647635,20570.162723201538,41029.55519453534,30193.81862561924,950.4521100283981,0.0
2018-02-23,30587.660808383385,20003.869336296233,40521.15193432041,30232.538312239758,355.12249614362827,0.0
2018-02-24,25398.991283153315,15031.0100178213,35687.419476963536,30271.257998860274,-4872.26671570696,0.0
2018-02-25,26233.097304835148,16176.933170507713,36644.62151125391,30309.977685480793,-4076.8803806456467,0.0
2018-02-26,33886.181990723984,22838.34839533071,44598.57477678717,30348.697372101313,3537.484618622669,0.0
2018-02-27,32844.27848831757,22767.912754952962,43681.560174586084,30387.41705872183,2456.8614295957395,0.0
2018-02-28,32075.363187305717,22005.155602955852,41822.26472032392,30426.136745342348,1649.2264419633702,0.0
2018-03-01,31400.639576285164,21673.73909899126,42708.27071470991,30450.187466261803,950.4521100233604,0.0
2018-03-02,30829.360683329334,20497.71589385912,41868.64324688067,30474.238187181254,355.1224961480785,0.0
2018-03-03,25626.02219239289,14620.193539698037,35698.973285304986,30498.2889081007,-4872.266715707812,0.0
2018-03-04,26445.45924837747,15589.24740459889,37580.87820749928,30522.339629020156,-4076.880380642688,0.0
2018-03-05,34083.874968566444,23879.620647210922,44289.16244377113,30546.390349939607,3537.484618626839,0.0
2018-03-06,33027.30250045265,22422.583544870937,43985.29516013826,30570.44107085906,2456.8614295935895,0.0
2018-03-07,32243.71823373851,22576.41027087082,42208.49733015713,30594.491791778513,1649.2264419599967,0.0
2018-03-08,31568.994622725662,21086.76724232516,42214.106980452976,30618.542512697964,950.4521100276974,0.0
2018-03-09,30997.71572976697,20910.866440198683,41728.48100130665,30642.593233617416,355.1224961495532,0.0
2018-03-10,25794.377238828147,15075.991160750005,36263.26342060243,30666.64395453687,-4872.2667157087235,0.0
2018-03-11,26613.81429480495,16509.07544156453,36954.99366660376,30690.694675456325,-4076.8803806513765,0.0
2018-03-12,34252.23001500328,23695.0999732735,43827.94323589542,30714.745396375776,3537.4846186275095,0.0
2018-03-13,33195.65754689214,22843.73761044031,43297.181609157844,30738.796117295224,2456.861429596909,0.0
2018-03-14,32412.073280177552,22495.657057412696,43122.70535791052,30762.84683821468,1649.2264419628743,0.0
2018-03-15,31737.34966915902,20628.734203136428,42206.51155321243,30786.897559134133,950.4521100248852,0.0
2018-03-16,31166.070776198365,20646.29795074576,41990.92182509744,30810.94828005358,355.1224961447837,0.0
2018-03-17,25962.732285263402,15756.130135694786,36137.24817330251,30834.999000973035,-4872.266715709634,0.0
2018-03-18,26782.16934122684,16517.49343229984,36569.01257554232,30859.04972189249,-4076.880380665651,0.0
2018-03-19,34420.58506143783,24787.80747933537,45042.35683744911,30883.10044281194,3537.48461862589,0.0
2018-03-20,33364.01259332687,24126.634875827447,43508.44112776963,30907.151163731392,2456.8614295954785,0.0
2018-03-21,32563.30563233692,22287.657452002073,43104.167373204014,30914.079190375218,1649.2264419617018,0.0
2018-03-22,31871.45932704112,21416.786161225853,41804.736852893104,30921.007217019047,950.4521100220733,0.0
2018-03-23,31283.057739809134,20447.563643809277,42013.73295922179,30927.935243662876,355.12249614625847,0.0
2018-03-24,26062.59655460278,15615.027992509076,36321.16912139212,30934.8632703067,-4872.266715703922,0.0
2018-03-25,26864.910916293422,15973.113799627326,37676.22402260692,30941.79129695053,-4076.8803806571077,0.0
2018-03-26,34486.20394222092,24201.81914383668,45493.916529601134,30948.71932359436,3537.4846186265604,0.0
2018-03-27,33412.508779831514,22437.40686853301,43661.14109439058,30955.647350238185,2456.861429593329,0.0
2018-03-28,32611.801818844393,21934.107522988514,42445.68003815544,30962.575376882014,1649.2264419623777,0.0
2018-03-29,31919.955513552253,21275.69716644387,42118.99406308488,30969.503403525843,950.4521100264105,0.0
2018-03-30,24054.308876954135,13728.865740982359,34078.10598703032,30976.43143016967,355.12249614446444,-7277.24504936
2018-03-31,26111.0927411021,15320.788286870862,36058.46079054194,30983.359456813498,-4872.266715711398,0.0
2018-04-01,26913.407102803176,16411.906217426185,36836.77362205188,30990.287483457327,-4076.8803806541496,0.0
2018-04-02,34534.700128728386,25332.81760626802,44744.05319421085,30997.215510101152,3537.4846186272307,0.0
2018-04-03,33461.00496633688,22982.267658825807,43782.61517760111,31004.14353674498,2456.861429591899,0.0
2018-04-04,32660.298005351866,22130.6926050775,43847.728472782364,31011.07156338881,1649.2264419630544,0.0
2018-04-05,31968.451700056234,21277.794343321955,41316.80612673678,31017.999590032636,950.4521100235984,0.0
2018-04-06,31380.050112822402,20622.912802374885,41869.293703602125,31024.927616676465,355.1224961459391,0.0
2018-04-07,26159.588927607987,15920.925108532003,36925.444166379864,31031.855643320294,-4872.266715712308,0.0
2018-04-08,26961.903289318518,16616.275739116827,37434.213821265286,31038.783669964123,-4076.8803806456067,0.0
2018-04-09,34565.83663686273,24676.93126618226,44940.40159480067,31028.352018237125,3537.484618625611,0.0
2018-04-10,33474.781796104624,22812.750388909957,44671.21378210403,31017.920366510123,2456.861429594498,0.0
2018-04-11,32656.715156745006,23807.088572841287,43241.663961434766,31007.488714783125,1649.2264419618816,0.0
2018-04-12,31947.509173081602,21447.006695467313,41681.01460244401,30997.057063056127,950.4521100254734,0.0
2018-04-13,31341.747907476543,20623.025965025066,41730.93579272874,30986.62541132913,355.1224961474145,0.0
2018-04-14,26103.927043902153,16050.060122072113,37300.009218713414,30976.193759602127,-4872.266715699973,0.0
2018-04-15,26888.881727220833,15876.149367644884,36480.96604989885,30965.76210787513,-4076.8803806542955,0.0
2018-04-16,34492.81507477441,23390.88262678839,45060.99147114684,30955.330456148127,3537.4846186262816,0.0
2018-04-17,33401.7602340142,23090.40040368143,43292.40651503291,30944.89880442113,2456.861429593068,0.0
2018-04-18,32583.693594654836,21612.365916527342,42613.71443157553,30934.467152694127,1649.2264419607093,0.0
2018-04-19,31874.487610989796,21554.804047649257,42847.18207798793,30924.035500967133,950.4521100226613,0.0
2018-04-20,31268.72634538575,21559.860913218723,41074.99731367404,30913.603849240128,355.12249614561955,0.0
2018-04-21,20431.035399058816,9934.05759258622,30852.153792671746,30903.172197513133,-4872.266715694318,-5599.8700827600005
2018-04-22,26815.860165134793,15892.417490269421,36951.06265308203,30892.74054578613,-4076.880380651337,0.0
2018-04-23,34419.79351268958,24526.60802567872,45118.9058944177,30882.308894059133,3537.484618630451,0.0
2018-04-24,33328.7386719278,22433.919647254508,43517.80512196487,30871.87724233213,2456.8614295956672,0.0
2018-04-25,32510.67203256872,22705.423839030496,42820.58337137094,30861.445590605133,1649.226441963587,0.0
2018-04-26,31801.466048900445,21980.571410672645,42327.57007257305,30851.013938878135,950.4521100223108,0.0
2018-04-27,31195.704783298228,20456.202090631556,41708.007641278105,30840.582287151134,355.12249614709464,0.0
2018-04-28,25957.88391972234,15227.385229666605,36343.45942333216,30830.150635424132,-4872.266715701794,0.0
2018-04-29,26728.683748336865,16739.897506827696,36820.32116035545,30805.564128985243,-4076.8803806483793,0.0
2018-04-30,34318.462241177476,24042.46191970256,44574.9679172657,30780.97762254635,3537.4846186311224,0.0
2018-05-01,30817.288896407164,19592.22366842442,40174.27547815805,30756.391116107457,2456.861429599707,-2395.9636493000003
2018-05-02,32381.031051628775,21605.65069893964,42040.00963134432,30731.80460966856,1649.2264419602134,0.0
2018-05-03,31657.670213253856,20683.327090671348,42187.06982603678,30707.21810322967,950.452110024186,0.0
2018-05-04,31037.7540929331,20519.12271214268,41757.426489284786,30682.631596790776,355.1224961423251,0.0
2018-05-05,25785.778374649177,14608.32405727143,36031.999719689724,30658.04509035188,-4872.266715702704,0.0
2018-05-06,26556.578203261502,16836.959545101505,36451.34961244206,30633.458583912987,-4076.8803806514825,0.0
2018-05-07,34146.356696100105,23070.795820528027,44395.865400121955,30608.8720774741,3537.4846186260024,0.0
2018-05-08,33041.147000633486,23205.873505893593,43929.27879606003,30584.28557103521,2456.861429598277,0.0
2018-05-09,32208.925506557553,21725.042870604564,42349.92054289688,30559.699064596312,1649.2264419612416,0.0
2018-05-10,31485.56466818348,21516.609228345125,42206.3521344098,30535.11255815742,950.4521100260614,0.0
2018-05-11,30865.648547874524,20627.560055127564,41276.16564819239,30510.526051718527,355.12249615599495,0.0
2018-05-12,25613.672829576077,15591.961548108371,36602.75239163848,30485.939545279634,-4872.2667157035585,0.0
2018-05-13,26384.472658186627,16017.448276222543,36625.84656288005,30461.353038840738,-4076.8803806541105,0.0
2018-05-14,33974.25115103202,23767.803279283846,44172.89859565685,30436.766532401845,3537.484618630173,0.0
2018-05-15,32869.04145555836,22917.380132189614,43353.72189393336,30412.180025962956,2456.861429595407,0.0
2018-05-16,32036.819961484132,21411.34362387749,43149.431419026616,30387.593519524064,1649.2264419600697,0.0
2018-05-17,31313.45912310619,20847.359243639086,42858.04355894101,30363.007013085167,950.4521100210239,0.0
2018-05-18,30693.5430027975,20688.127286719773,40212.40973175759,30338.42050664628,355.12249615122516,0.0
2018-05-19,25441.567284496352,14597.874776941831,35788.92695012592,30313.834000207386,-4872.266715711034,0.0
2018-05-20,26212.367113122928,15164.017007954706,36869.88083528823,30289.247493768493,-4076.8803806455667,0.0
